Date,Store ID,Units Sold
20220413,9823,32
20220414,9823,103
20220415,9823,55
20220416,9823,45
20220417,9823,25
20220418,9823,50
20220419,9823,94
20220420,9823,55
20220421,9823,38
20220422,9823,226
20220423,9823,112
20220424,9823,69
20220425,9823,53
20220426,9823,42
20220427,9823,35
20220428,9823,97
20220429,9823,129
20220430,9823,15
20220501,9823,29
20220502,9823,577
20220503,9823,131
20220504,9823,76
20220505,9823,40
20220506,9823,43
20220507,9823,74
20220508,9823,63
20220509,9823,23
20220510,9823,44
20220511,9823,39
20220512,9823,116
20220513,9823,97
20220514,9823,29
20220515,9823,207
20220516,9823,100
20220517,9823,69
20220518,9823,39
20220519,9823,20
20220520,9823,42
20220521,9823,88
20220522,9823,123
20220523,9823,28
20220524,9823,45
20220525,9823,570
20220526,9823,99
20220527,9823,88
20220528,9823,39
20220529,9823,36
20220530,9823,95
20220531,9823,58
20220601,9823,28
20220602,9823,21
20220603,9823,42
20220604,9823,11
20220605,9823,72
20220606,9823,13
20220607,9823,150
20220608,9823,74
20220609,9823,79
20220610,9823,4
20220611,9823,4
20220612,9823,42
20220613,9823,57
20220614,9823,78
20220615,9823,44
20220616,9823,31
20220617,9823,341
20220618,9823,83
20220619,9823,59
20220620,9823,37
20220621,9823,23
20220622,9823,69
20220623,9823,28
20220624,9823,26
20220625,9823,30
20220626,9823,25
20220627,9823,15
20220628,9823,28
20220629,9823,1
20220630,9823,116
20220701,9823,68
20220702,9823,83
20220703,9823,23
20220704,9823,7
20220705,9823,37
20220706,9823,116
20220707,9823,175
20220708,9823,4
20220709,9823,15
20220710,9823,186
20220711,9823,92
20220712,9823,112
20220713,9823,41
20220714,9823,20
20220715,9823,110
20220716,9823,64
20220717,9823,25
20220718,9823,25
20220719,9823,42
20220720,9823,15
20220721,9823,38
20220722,9823,18
20220723,9823,164
20220724,9823,72
20220725,9823,84
20220726,9823,54
20220727,9823,22
20220728,9823,59
20220729,9823,136
20220730,9823,164
20220731,9823,44
20220801,9823,50
20220802,9823,243
20220803,9823,145
20220804,9823,155
20220805,9823,44
20220806,9823,20
20220807,9823,153
20220808,9823,112
20220809,9823,72
20220810,9823,21
20220811,9823,34
20220812,9823,14
20220813,9823,30
20220814,9823,34
20220815,9823,129
20220816,9823,80
20220817,9823,46
20220818,9823,44
20220819,9823,15
20220820,9823,47
20220821,9823,98
20220822,9823,166
20220823,9823,4
20220824,9823,14
20220825,9823,171
20220826,9823,96
20220827,9823,337
20220828,9823,38
20220829,9823,9
20220830,9823,84
20220831,9823,85
20220901,9823,38
20220902,9823,29
20220903,9823,35
20220904,9823,55
20220905,9823,33
20220906,9823,22
20220907,9823,135
20220908,9823,85
20220909,9823,40
20220910,9823,35
20220911,9823,15
20220912,9823,76
20220913,9823,95
20220914,9823,174
20220915,9823,7
20220916,9823,1
20220917,9823,153
20220918,9823,75
20220919,9823,260
20220920,9823,134
20220921,9823,20
20220922,9823,76
20220923,9823,54
20220924,9823,15
20220925,9823,10
20220926,9823,21
20220927,9823,19
20220928,9823,34
20220929,9823,18
20220930,9823,178
20221001,9823,77
20221002,9823,48
20221003,9823,41
20221004,9823,16
20221005,9823,63
20221006,9823,96
20221007,9823,170
20221008,9823,1
20221009,9823,1
20221010,9823,126
20221011,9823,92
20221012,9823,129
20221013,9823,118
20221014,9823,62
20221015,9823,59
20221016,9823,41
20221017,9823,151
20221018,9823,99
20221019,9823,96
20221020,9823,12
20221021,9823,14
20221022,9823,30
20221023,9823,210
20221024,9823,95
20221025,9823,43
20221026,9823,40
20221027,9823,19
20221028,9823,103
20221029,9823,126
20221030,9823,116
20221031,9823,1
20221101,9823,5
20221102,9823,212
20221103,9823,99
20221104,9823,158
20221105,9823,117
20221106,9823,37
20221107,9823,78
20221108,9823,98
20221109,9823,177
20221110,9823,105
20221111,9823,188
20221112,9823,15
20221113,9823,34
20221114,9823,16
20221115,9823,147
20221116,9823,100
20221117,9823,49
20221118,9823,38
20221119,9823,16
20221120,9823,90
20221121,9823,109
20221122,9823,171
20221123,9823,29
20221124,9823,57
20221125,9823,197
20221126,9823,107
20221127,9823,209
20221128,9823,66
20221129,9823,38
20221130,9823,214
20221201,9823,296
20221202,9823,52
20221203,9823,34
20221204,9823,37
20221205,9823,9
20221206,9823,25
20221207,9823,14
20221208,9823,140
20221209,9823,66
20221210,9823,14
20221211,9823,43
20221212,9823,7
20221213,9823,64
20221214,9823,96
20221215,9823,100
20221216,9823,44
20221217,9823,54
20221218,9823,163
20221219,9823,361
20221220,9823,112
20221221,9823,19
20221222,9823,9
20221223,9823,246
20221224,9823,266
20221225,9823,31
20221226,9823,24
20221227,9823,28
20221228,9823,8
20221229,9823,31
20221230,9823,30
20221231,9823,49
20230101,9823,30
20230102,9823,15
20230103,9823,53
20230104,9823,5
20230105,9823,66
20230106,9823,105
20230107,9823,129
20230108,9823,31
20230109,9823,43
20230110,9823,248
20230111,9823,379
20230112,9823,108
20230113,9823,10
20230114,9823,8
20230115,9823,232
20230116,9823,229
20230117,9823,25
20230118,9823,31
20230119,9823,37
20230120,9823,3
20230121,9823,38
20230122,9823,23
20230123,9823,156
20230124,9823,75
20230125,9823,42
20230126,9823,51
20230127,9823,14
20230128,9823,151
20230129,9823,193
20230130,9823,166
20230131,9823,11
20230201,9823,28
20230202,9823,169
20230203,9823,92
20230204,9823,131
20230205,9823,38
20230206,9823,14
20230207,9823,64
20230208,9823,86
20230209,9823,44
20230210,9823,133
20230211,9823,158
20230212,9823,9
20230213,9823,30
20230214,9823,42
20230215,9823,175
20230216,9823,81
20230217,9823,57
20230218,9823,40
20230219,9823,9
20230220,9823,124
20230221,9823,177
20230222,9823,138
20230223,9823,15
20230224,9823,22
20230225,9823,211
20230226,9823,89
20230227,9823,147
20230228,9823,29
20230301,9823,13
20230302,9823,76
20230303,9823,66
20230304,9823,42
20230305,9823,119
20230306,9823,138
20230307,9823,10
20230308,9823,28
20230309,9823,28
20230310,9823,171
20230311,9823,107
20230312,9823,30
20230313,9823,43
20230314,9823,6
20230315,9823,81
20230316,9823,129
20230317,9823,125
20230318,9823,12
20230319,9823,24
20230320,9823,173
20230321,9823,118
20230322,9823,150
20230323,9823,45
20230324,9823,14
20230325,9823,72
20230326,9823,48
20230327,9823,33
20230328,9823,78
20230329,9823,116
20230330,9823,9
20230331,9823,25
20230401,9823,31
20230402,9823,153
20230403,9823,54
20230404,9823,44
20230405,9823,30
20230406,9823,1
20230407,9823,92
20230408,9823,143
20230409,9823,122
20230410,9823,14
20230411,9823,15
20230412,9823,154
20230413,9823,94
20230414,9823,99
20230415,9823,57
20230416,9823,10
20230417,9823,70
20230418,9823,44
20230419,9823,33
20230420,9823,89
20230421,9823,95
20230422,9823,17
20230423,9823,29
20230424,9823,34
20230425,9823,133
20230426,9823,75
20230427,9823,58
20230428,9823,30
20230429,9823,20
20230430,9823,124
20230501,9823,115
20230502,9823,216
20230503,9823,14
20230504,9823,16
20230505,9823,168
20230506,9823,103
20230507,9823,159
20230508,9823,50
20230509,9823,18
20230510,9823,116
20230511,9823,38
20230512,9823,25
20230513,9823,15
20230514,9823,24
20230515,9823,14
20230516,9823,32
20230517,9823,46
20230518,9823,147
20230519,9823,96
20230520,9823,43
20230521,9823,34
20230522,9823,9
20230523,9823,70
20230524,9823,124
20230525,9823,192
20230526,9823,23
20230527,9823,26
20230528,9823,179
20230529,9823,131
20230530,9823,148
20230531,9823,69
20230601,9823,34
20230602,9823,59
20230603,9823,50
20230604,9823,27
20230605,9823,20
20230606,9823,32
20230607,9823,14
20230608,9823,53
20230609,9823,41
20230610,9823,184
20230611,9823,89
20230612,9823,46
20230613,9823,42
20230614,9823,12
20230615,9823,65
20230616,9823,131
20230617,9823,205
20230618,9823,2
20230619,9823,16
20230620,9823,354
20230621,9823,102
20230622,9823,353
20230623,9823,46
20230624,9823,9
20230625,9823,72
20230626,9823,69
20230627,9823,13
20230628,9823,16
20230629,9823,20
20230630,9823,5
20230701,9823,69
20230702,9823,42
20230703,9823,136
20230704,9823,76
20230705,9823,54
20230706,9823,38
20230707,9823,9
20230708,9823,79
20230709,9823,80
20230710,9823,161
20230711,9823,17
20230712,9823,13
20230713,9823,275
20230714,9823,113
20230715,9823,214
20230716,9823,37
20230717,9823,11
20230718,9823,52
20230719,9823,86
20230720,9823,15
20230721,9823,22
20230722,9823,22
20230723,9823,7
20230724,9823,71
20230725,9823,35
20230726,9823,162
20230727,9823,78
20230728,9823,58
20230729,9823,74
20230730,9823,59
20230731,9823,76
20230801,9823,104
20230802,9823,139
20230803,9823,12
20230804,9823,34
20230805,9823,184
20230806,9823,78
20230807,9823,142
20230808,9823,50
20230809,9823,12
20230810,9823,75
20230811,9823,72
20230812,9823,251
20230813,9823,70
20230814,9823,104
20230815,9823,11
20230816,9823,32
20230817,9823,8
20230818,9823,153
20230819,9823,89
20230820,9823,51
20230821,9823,35
20230822,9823,51
20230823,9823,84
20230824,9823,97
20230825,9823,130
20230826,9823,9
20230827,9823,4
20230828,9823,213
20230829,9823,105
20230830,9823,167
20230831,9823,44
20230901,9823,9
20230902,9823,85
20230903,9823,70
20230904,9823,220
20230905,9823,35
20230906,9823,45
20230907,9823,64
20230908,9823,46
20230909,9823,32
20230910,9823,150
20230911,9823,91
20230912,9823,49
20230913,9823,25
20230914,9823,9
20230915,9823,31
20230916,9823,133
20230917,9823,132
20230918,9823,5
20230919,9823,4
20230920,9823,215
20230921,9823,94
20230922,9823,161
20230923,9823,45
20230924,9823,15
20230925,9823,98
20230926,9823,23
20230927,9823,294
20230928,9823,13
20230929,9823,37
20230930,9823,75
20231001,9823,31
20231002,9823,21
20231003,9823,217
20231004,9823,68
20231005,9823,48
20231006,9823,46
20231007,9823,25
20231008,9823,65
20231009,9823,76
20231010,9823,233
20231011,9823,9
20231012,9823,22
20231013,9823,194
20231014,9823,99
20231015,9823,157
20231016,9823,54
20231017,9823,9
20231018,9823,109
20231019,9823,52
20231020,9823,218
20231021,9823,15
20231022,9823,43
20231023,9823,7
20231024,9823,21
20231025,9823,38
20231026,9823,170
20231027,9823,71
20231028,9823,30
20231029,9823,25
20231030,9823,14
20231031,9823,70
20231101,9823,77
20231102,9823,217
20231103,9823,18
20231104,9823,23
20231105,9823,163
20231106,9823,85
20231107,9823,153
20231108,9823,36
20231109,9823,14
20231110,9823,100
20231111,9823,64
20231112,9823,42
20231113,9823,21
20231114,9823,33
20231115,9823,5
20231116,9823,21
20231117,9823,33
20231118,9823,195
20231119,9823,77
20231120,9823,44
20231121,9823,30
20231122,9823,19
20231123,9823,80
20231124,9823,109
20231125,9823,209
20231126,9823,14
20231127,9823,25
20231128,9823,206
20231129,9823,79
20231130,9823,172
20231201,9823,53
20231202,9823,12
20231203,9823,135
20231204,9823,68
20231205,9823,40
20231206,9823,53
20231207,9823,96
20231208,9823,7
20231209,9823,42
20231210,9823,38
20231211,9823,169
20231212,9823,84
20231213,9823,40
20231214,9823,23
20231215,9823,15
20231216,9823,63
20231217,9823,103
20231218,9823,151
20231219,9823,17
20231220,9823,18
20231221,9823,178
20231222,9823,114
20231223,9823,153
20231224,9823,40
20231225,9823,9
20231226,9823,92
20231227,9823,76
20231228,9823,42
20231229,9823,47
20231230,9823,74
20231231,9823,15
20240101,9823,36
20240102,9823,39
20240103,9823,187
20240104,9823,93
20240105,9823,41
20240106,9823,28
20240107,9823,9
20240108,9823,100
20240109,9823,107
20240110,9823,125
20240111,9823,14
20240112,9823,22
20240113,9823,197
20240114,9823,103
20240115,9823,130
20240116,9823,37
20240117,9823,16
20240118,9823,245
20240119,9823,171
20240120,9823,71
20240121,9823,14
20240122,9823,46
20240123,9823,21
20240124,9823,66
20240125,9823,32
20240126,9823,140
20240127,9823,64
20240128,9823,33
20240129,9823,44
20240130,9823,18
20240131,9823,105
20240201,9823,70
20240202,9823,126
20240203,9823,32
20240204,9823,45
20240205,9823,182
20240206,9823,102
20240207,9823,215
20240208,9823,27
20240209,9823,17
20240210,9823,193
20240211,9823,151
20240212,9823,39
20240213,9823,30
20240214,9823,45
20240215,9823,1
20240216,9823,38
20240217,9823,27
20240218,9823,150
20240219,9823,80
20240220,9823,42
20240221,9823,31
20240222,9823,22
20240223,9823,62
20240224,9823,97
20240225,9823,108
20240226,9823,38
20240227,9823,49
20240228,9823,175
20240229,9823,81
20240301,9823,429
20240302,9823,38
20240303,9823,17
20240304,9823,73
20240305,9823,110
20240306,9823,22
20240307,9823,86
20240308,9823,86
20240309,9823,2
20240310,9823,55
20240311,9823,28
20181107,9837,48
20181108,9837,67
20181109,9837,13
20181110,9837,30
20181111,9837,41
20181112,9837,91
20181113,9837,136
20181114,9837,42
20181115,9837,41
20181116,9837,135
20181117,9837,53
20181118,9837,36
20181119,9837,83
20181120,9837,85
20181121,9837,38
20181122,9837,64
20181123,9837,55
20181124,9837,23
20181125,9837,31
20181126,9837,28
20181127,9837,51
20181128,9837,111
20181129,9837,29
20181130,9837,35
20181201,9837,48
20181202,9837,60
20181203,9837,25
20181204,9837,76
20181205,9837,44
20181206,9837,35
20181207,9837,36
20181208,9837,75
20181209,9837,26
20181210,9837,24
20181211,9837,30
20181212,9837,70
20181213,9837,138
20181214,9837,34
20181215,9837,33
20181216,9837,46
20181217,9837,67
20181218,9837,35
20181219,9837,27
20181220,9837,20
20181221,9837,13
20181222,9837,44
20181223,9837,74
20181224,9837,34
20181225,9837,35
20181226,9837,28
20181227,9837,76
20181228,9837,123
20181229,9837,40
20181230,9837,60
20181231,9837,51
20190101,9837,77
20190102,9837,39
20190103,9837,20
20190104,9837,18
20190105,9837,17
20190106,9837,38
20190107,9837,68
20190108,9837,37
20190109,9837,38
20190110,9837,49
20190111,9837,79
20190112,9837,51
20190113,9837,600
20190114,9837,186
20190115,9837,55
20190116,9837,87
20190117,9837,23
20190118,9837,16
20190119,9837,30
20190120,9837,17
20190121,9837,37
20190122,9837,51
20190123,9837,37
20190124,9837,38
20190125,9837,51
20190126,9837,47
20190127,9837,36
20190128,9837,402
20190129,9837,123
20190130,9837,72
20190131,9837,60
20190201,9837,24
20190202,9837,18
20190203,9837,17
20190204,9837,17
20190205,9837,48
20190206,9837,45
20190207,9837,34
20190208,9837,31
20190209,9837,60
20190210,9837,49
20190211,9837,33
20190212,9837,403
20190213,9837,30
20190214,9837,78
20190215,9837,41
20190216,9837,18
20190217,9837,4
20190218,9837,31
20190219,9837,14
20190220,9837,44
20190221,9837,50
20190222,9837,20
20190223,9837,14
20190224,9837,43
20190225,9837,58
20190226,9837,33
20190227,9837,77
20190228,9837,40
20190301,9837,68
20190302,9837,83
20190303,9837,25
20190304,9837,3
20190305,9837,11
20190306,9837,3
20190307,9837,73
20190308,9837,58
20190309,9837,28
20190310,9837,74
20190311,9837,58
20190312,9837,63
20190313,9837,25
20190314,9837,52
20190315,9837,56
20190316,9837,66
20190317,9837,91
20190318,9837,31
20190319,9837,20
20190320,9837,37
20190321,9837,26
20190322,9837,65
20190323,9837,58
20190324,9837,25
20190325,9837,70
20190326,9837,47
20190327,9837,40
20190328,9837,35
20190329,9837,47
20190330,9837,26
20190331,9837,37
20190401,9837,100
20190402,9837,32
20190403,9837,169
20190404,9837,40
20190405,9837,16
20190406,9837,59
20190407,9837,49
20190408,9837,18
20190409,9837,66
20190410,9837,72
20190411,9837,36
20190412,9837,28
20190413,9837,35
20190414,9837,34
20190415,9837,86
20190416,9837,93
20190417,9837,45
20190418,9837,124
20190419,9837,32
20190420,9837,11
20190421,9837,76
20190422,9837,55
20190423,9837,22
20190424,9837,30
20190425,9837,32
20190426,9837,56
20190427,9837,27
20190428,9837,38
20190429,9837,37
20190430,9837,54
20190501,9837,84
20190502,9837,28
20190503,9837,91
20190504,9837,47
20190505,9837,25
20190506,9837,99
20190507,9837,73
20190508,9837,28
20190509,9837,40
20190510,9837,38
20190511,9837,99
20190512,9837,34
20190513,9837,46
20190514,9837,54
20190515,9837,76
20190516,9837,64
20190517,9837,49
20190518,9837,53
20190519,9837,102
20190520,9837,58
20190521,9837,57
20190522,9837,74
20190523,9837,14
20190524,9837,33
20190525,9837,33
20190526,9837,53
20190527,9837,82
20190528,9837,38
20190529,9837,45
20190530,9837,57
20190531,9837,63
20190601,9837,28
20190602,9837,8
20190603,9837,39
20190604,9837,12
20190605,9837,57
20190606,9837,53
20190607,9837,24
20190608,9837,40
20190609,9837,23
20190610,9837,52
20190611,9837,37
20190613,9837,35
20190614,9837,44
20190615,9837,67
20190616,9837,46
20190617,9837,37
20190618,9837,7
20190619,9837,17
20190620,9837,23
20190621,9837,46
20190622,9837,54
20190623,9837,13
20190624,9837,35
20190625,9837,24
20190626,9837,46
20190627,9837,26
20190628,9837,33
20190629,9837,46
20190630,9837,51
20190701,9837,42
20190702,9837,20
20190703,9837,9
20190704,9837,25
20190705,9837,19
20190706,9837,45
20190707,9837,52
20190708,9837,17
20190709,9837,64
20190710,9837,57
20190711,9837,93
20190712,9837,76
20190713,9837,160
20190714,9837,42
20190715,9837,64
20190716,9837,85
20190717,9837,53
20190718,9837,11
20190719,9837,31
20190720,9837,14
20190721,9837,36
20190722,9837,65
20190723,9837,23
20190724,9837,79
20190725,9837,53
20190726,9837,69
20190727,9837,100
20190728,9837,56
20190729,9837,49
20190730,9837,61
20190731,9837,193
20190801,9837,243
20190802,9837,34
20190803,9837,46
20190804,9837,37
20190805,9837,38
20190806,9837,47
20190807,9837,22
20190808,9837,56
20190809,9837,41
20190810,9837,50
20190811,9837,27
20190812,9837,44
20190813,9837,25
20190814,9837,124
20190815,9837,128
20190816,9837,116
20190817,9837,15
20190818,9837,35
20190819,9837,23
20190820,9837,29
20190821,9837,41
20190822,9837,16
20190823,9837,48
20190824,9837,50
20190825,9837,61
20190826,9837,22
20190827,9837,39
20190828,9837,36
20190829,9837,62
20190830,9837,71
20190831,9837,100
20190901,9837,6
20190902,9837,23
20190903,9837,25
20190904,9837,46
20190905,9837,52
20190906,9837,19
20190907,9837,83
20190908,9837,53
20190909,9837,71
20190910,9837,20
20190911,9837,35
20190912,9837,37
20190913,9837,68
20190914,9837,83
20190915,9837,114
20190916,9837,21
20190917,9837,28
20190918,9837,10
20190919,9837,49
20190920,9837,78
20190921,9837,24
20190922,9837,90
20190923,9837,62
20190924,9837,89
20190925,9837,26
20190926,9837,76
20190927,9837,59
20190928,9837,90
20190929,9837,78
20190930,9837,196
20191001,9837,132
20191002,9837,37
20191003,9837,32
20191004,9837,38
20191005,9837,49
20191006,9837,31
20191007,9837,62
20191008,9837,62
20191009,9837,71
20191010,9837,41
20191011,9837,45
20191012,9837,42
20191013,9837,71
20191014,9837,70
20191015,9837,66
20191016,9837,104
20191017,9837,41
20191018,9837,23
20191019,9837,38
20191020,9837,42
20191021,9837,26
20191022,9837,43
20191023,9837,24
20191024,9837,78
20191025,9837,36
20191026,9837,54
20191027,9837,38
20191028,9837,44
20191029,9837,57
20191030,9837,41
20191031,9837,17
20191101,9837,22
20191102,9837,20
20191103,9837,44
20191104,9837,55
20191105,9837,36
20191106,9837,36
20191107,9837,32
20191108,9837,88
20191109,9837,34
20191110,9837,37
20191111,9837,210
20191112,9837,44
20191113,9837,66
20191114,9837,37
20191115,9837,23
20191116,9837,35
20191117,9837,17
20191118,9837,52
20191119,9837,74
20191120,9837,45
20191121,9837,39
20191122,9837,52
20191123,9837,145
20191124,9837,35
20191125,9837,56
20191126,9837,146
20191127,9837,60
20191128,9837,109
20191129,9837,61
20191130,9837,31
20191201,9837,106
20191202,9837,68
20191203,9837,68
20191204,9837,55
20191205,9837,26
20191206,9837,27
20191207,9837,44
20191208,9837,91
20191209,9837,49
20191210,9837,48
20191211,9837,43
20191212,9837,40
20191213,9837,53
20191214,9837,46
20191215,9837,19
20191216,9837,115
20191217,9837,50
20191218,9837,50
20191219,9837,55
20191220,9837,38
20191221,9837,21
20191222,9837,18
20191223,9837,72
20191224,9837,33
20191225,9837,30
20191226,9837,32
20191227,9837,64
20191228,9837,93
20191229,9837,20
20191230,9837,22
20191231,9837,6
20200101,9837,18
20200102,9837,53
20200103,9837,50
20200104,9837,20
20200105,9837,32
20200106,9837,31
20200107,9837,96
20200108,9837,29
20200109,9837,15
20200110,9837,38
20200111,9837,66
20200112,9837,77
20200113,9837,9
20200114,9837,9
20200115,9837,17
20200116,9837,7
20200117,9837,61
20200118,9837,81
20200119,9837,12
20200120,9837,53
20200121,9837,57
20200122,9837,56
20200123,9837,34
20200124,9837,49
20200125,9837,49
20200126,9837,105
20200127,9837,102
20200128,9837,210
20200129,9837,148
20200130,9837,17
20200131,9837,7
20200201,9837,71
20200202,9837,60
20200203,9837,14
20200204,9837,75
20200205,9837,54
20200206,9837,70
20200207,9837,36
20200208,9837,61
20200209,9837,51
20200210,9837,57
20200211,9837,88
20200212,9837,61
20200213,9837,33
20200214,9837,26
20200215,9837,16
20200216,9837,59
20200217,9837,55
20200218,9837,19
20200219,9837,70
20200220,9837,67
20200221,9837,64
20200222,9837,29
20200223,9837,52
20200224,9837,32
20200225,9837,88
20200226,9837,76
20200227,9837,118
20200228,9837,128
20200229,9837,10
20200301,9837,15
20200302,9837,59
20200303,9837,88
20200304,9837,8
20200305,9837,57
20200306,9837,37
20200307,9837,41
20200308,9837,70
20200309,9837,43
20200310,9837,40
20200311,9837,53
20200312,9837,77
20200313,9837,40
20200314,9837,11
20200315,9837,5
20200316,9837,9
20200317,9837,42
20200318,9837,63
20200319,9837,17
20200320,9837,46
20200321,9837,53
20200322,9837,86
20200323,9837,58
20200324,9837,42
20200325,9837,26
20200326,9837,36
20200327,9837,57
20200328,9837,37
20200329,9837,8
20200330,9837,4
20200331,9837,3
20200401,9837,50
20200402,9837,80
20200403,9837,27
20200404,9837,74
20200405,9837,61
20200406,9837,64
20200407,9837,43
20200408,9837,45
20200409,9837,13
20200410,9837,18
20200411,9837,33
20200412,9837,23
20200413,9837,18
20200414,9837,16
20200415,9837,12
20200416,9837,45
20200417,9837,47
20200418,9837,21
20200419,9837,51
20200420,9837,44
20200421,9837,38
20200422,9837,27
20200423,9837,30
20200424,9837,37
20200425,9837,42
20200426,9837,55
20200427,9837,41
20200428,9837,19
20200429,9837,35
20200430,9837,22
20200501,9837,47
20200502,9837,54
20200503,9837,17
20200504,9837,39
20200505,9837,34
20200506,9837,80
20200507,9837,15
20200508,9837,33
20200509,9837,41
20200510,9837,37
20200511,9837,65
20200512,9837,22
20200513,9837,10
20200514,9837,164
20200515,9837,124
20200516,9837,47
20200517,9837,62
20200518,9837,31
20200519,9837,21
20200520,9837,25
20200521,9837,66
20200522,9837,4
20200523,9837,208
20200524,9837,40
20200525,9837,44
20200526,9837,56
20200527,9837,30
20200528,9837,14
20200529,9837,116
20200530,9837,111
20200531,9837,49
20200601,9837,64
20200602,9837,48
20200603,9837,38
20200604,9837,41
20200605,9837,105
20200606,9837,15
20200607,9837,48
20200608,9837,64
20200609,9837,64
20200610,9837,96
20200611,9837,45
20200612,9837,17
20200613,9837,98
20200614,9837,81
20200615,9837,54
20200616,9837,49
20200617,9837,79
20200618,9837,36
20200619,9837,38
20200620,9837,105
20200621,9837,18
20200622,9837,43
20200623,9837,53
20200624,9837,62
20200625,9837,69
20200626,9837,55
20200627,9837,37
20200628,9837,104
20200629,9837,92
20200630,9837,57
20200701,9837,51
20200702,9837,37
20200703,9837,19
20200704,9837,45
20200705,9837,45
20200706,9837,28
20200707,9837,21
20200708,9837,27
20200709,9837,126
20200710,9837,57
20200711,9837,16
20200712,9837,42
20200713,9837,15
20200714,9837,13
20200715,9837,52
20200716,9837,32
20200717,9837,37
20200718,9837,32
20200719,9837,43
20200720,9837,56
20200721,9837,19
20200722,9837,30
20200723,9837,43
20200724,9837,26
20200725,9837,88
20200726,9837,21
20200727,9837,36
20200728,9837,28
20200729,9837,16
20200730,9837,54
20200731,9837,34
20200801,9837,27
20200802,9837,39
20200803,9837,46
20200804,9837,43
20200805,9837,32
20200806,9837,37
20200807,9837,51
20200808,9837,28
20200809,9837,91
20200810,9837,19
20200811,9837,48
20200812,9837,15
20200813,9837,12
20200814,9837,72
20200815,9837,53
20200816,9837,45
20200817,9837,44
20200818,9837,27
20200819,9837,107
20200820,9837,28
20200821,9837,64
20200822,9837,66
20200823,9837,87
20200824,9837,113
20200825,9837,40
20200826,9837,42
20200827,9837,28
20200828,9837,29
20200829,9837,61
20200830,9837,48
20200831,9837,18
20200901,9837,46
20200902,9837,50
20200903,9837,67
20200904,9837,15
20200905,9837,197
20200906,9837,65
20200907,9837,63
20200908,9837,71
20200909,9837,19
20200910,9837,15
20200911,9837,100
20200912,9837,99
20200913,9837,75
20200914,9837,40
20200915,9837,63
20200916,9837,46
20200917,9837,58
20200918,9837,49
20200919,9837,17
20200920,9837,44
20200921,9837,35
20200922,9837,120
20200923,9837,32
20200924,9837,35
20200925,9837,71
20200926,9837,79
20200927,9837,79
20200928,9837,46
20200929,9837,48
20200930,9837,41
20201001,9837,24
20201002,9837,48
20201003,9837,36
20201004,9837,8
20201005,9837,37
20201006,9837,29
20201007,9837,112
20201008,9837,67
20201009,9837,75
20201010,9837,87
20201011,9837,81
20201012,9837,68
20201013,9837,88
20201014,9837,50
20201015,9837,51
20201016,9837,41
20201017,9837,32
20201018,9837,120
20201019,9837,26
20201020,9837,41
20201021,9837,65
20201022,9837,48
20201023,9837,77
20201024,9837,406
20201025,9837,358
20201026,9837,33
20201027,9837,33
20201028,9837,74
20201029,9837,32
20201030,9837,45
20201031,9837,22
20201101,9837,28
20201102,9837,76
20201103,9837,110
20201104,9837,24
20201105,9837,31
20201106,9837,41
20201107,9837,86
20201108,9837,127
20201109,9837,127
20201110,9837,14
20201111,9837,27
20201112,9837,101
20201113,9837,70
20201114,9837,51
20201115,9837,34
20201116,9837,24
20201117,9837,52
20201118,9837,121
20201119,9837,30
20201120,9837,31
20201121,9837,28
20201122,9837,57
20201123,9837,47
20201124,9837,27
20201125,9837,10
20201126,9837,17
20201127,9837,88
20201128,9837,53
20201129,9837,29
20201130,9837,15
20201201,9837,10
20201202,9837,16
20201203,9837,114
20201204,9837,35
20201205,9837,31
20201206,9837,37
20201207,9837,63
20201208,9837,23
20201209,9837,18
20201210,9837,23
20201211,9837,13
20201212,9837,93
20201213,9837,97
20201214,9837,28
20201215,9837,37
20201216,9837,25
20201217,9837,64
20201218,9837,169
20201219,9837,57
20201220,9837,51
20201221,9837,57
20201222,9837,86
20201223,9837,30
20201224,9837,35
20201225,9837,38
20201226,9837,19
20201227,9837,140
20201228,9837,164
20201229,9837,89
20201230,9837,38
20201231,9837,51
20210101,9837,134
20210102,9837,181
20210103,9837,64
20210104,9837,47
20210105,9837,52
20210106,9837,65
20210107,9837,64
20210108,9837,69
20210109,9837,44
20210110,9837,26
20210111,9837,142
20210112,9837,131
20210113,9837,34
20210114,9837,31
20210115,9837,13
20210116,9837,28
20210117,9837,110
20210118,9837,76
20210119,9837,11
20210120,9837,9
20210121,9837,67
20210122,9837,12
20210123,9837,21
20210124,9837,18
20210125,9837,23
20210126,9837,161
20210127,9837,83
20210128,9837,58
20210129,9837,32
20210130,9837,34
20210131,9837,95
20210201,9837,18
20210202,9837,34
20210203,9837,20
20210204,9837,74
20210205,9837,47
20210206,9837,29
20210207,9837,30
20210208,9837,93
20210209,9837,62
20210210,9837,95
20210211,9837,60
20210212,9837,45
20210213,9837,34
20210214,9837,42
20210215,9837,58
20210216,9837,5
20210217,9837,36
20210218,9837,43
20210219,9837,52
20210220,9837,79
20210221,9837,25
20210222,9837,34
20210223,9837,19
20210224,9837,21
20210225,9837,74
20210226,9837,74
20210227,9837,67
20210228,9837,67
20210301,9837,87
20210302,9837,102
20210303,9837,35
20210304,9837,44
20210305,9837,53
20210306,9837,85
20210307,9837,94
20210308,9837,39
20210309,9837,68
20210310,9837,45
20210311,9837,32
